gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant_per_contrast,FDR_pooled,significant_pooled
BTBD19,0.617067671840354,3.125958798553241,0.002126579041920418,0.0036672249473181234,False,0.003773014997101813,False
DEFB132,-0.25527518847006647,-3.125937844447219,0.002126721240881979,0.0036672249473181234,False,0.0037731828740442622,False
RUNX3,-0.7078277161862543,-3.1258605479461297,0.0021272458673201283,0.0036678115626318183,False,0.003774029222862538,False
LRIG3,-0.29936208425720423,-3.1248137327019925,0.002134362619200719,0.003679763277680511,False,0.003785385064365287,False
CRYZ,0.4547660310421282,3.1245875824750056,0.0021359029902011067,0.0036820997543454757,False,0.0037879475531656546,False
ARHGEF4,-0.9945967184035469,-3.1244947196549044,0.002136535802348935,0.003682871413826235,False,0.0037889560466080503,False
GTF2E1,0.19708589800443121,3.124464195770908,0.0021367438447606364,0.0036829108026308526,False,0.0037891845676408208,False
EFCAB4B,-0.6575285144124186,-3.12392019956612,0.0021404547213272687,0.003688987177661443,False,0.003795426462684845,False
NT5C2,-0.21219829268292756,-3.1232531542390425,0.0021450131241548096,0.0036965230502657453,False,0.003803253533614439,False
BTBD18,-0.28535809312638594,-3.122887213663523,0.0021475176774228694,0.003700518503674604,False,0.0038076091461800936,False
ORM1,0.8672306208425715,3.1224779262202524,0.0021503221111309092,0.00370502996223015,False,0.0038123257852747676,False
TMX3,0.23753875831485693,3.122096688228267,0.002152937400369479,0.0037092147692235843,False,0.003816621160140855,False
C9orf128,0.6099803769401335,3.121988943573727,0.0021536770613716162,0.0037101676818691383,False,0.0038178470510330524,False
FAM134C,-0.18466554323724793,-3.1217819325770777,0.0021550988406056665,0.0037122954216652136,False,0.00382019666626563,False
ZNF333,-0.3438080487804891,-3.121659964142835,0.0021559369429598545,0.0037134174592623097,False,0.003821511473502197,False
RAB40A,0.4913065188470065,3.121409534188348,0.002157658710742388,0.003716061209018262,False,0.0038244779150379813,False
PTAFR,-0.8551917516629723,-3.1213631788898404,0.0021579775544771423,0.003716288502414871,False,0.003824957578567236,False
CHN1,0.5861550554323722,3.1209350212258626,0.002160924596682069,0.0037210414281943294,False,0.003829753150273198,False
IDH2,0.3391186917960116,3.1208117243066718,0.002161773949672906,0.0037221816915277125,False,0.0038311728190055447,False
FLJ10661,0.6086016186252765,3.119730083194794,0.002169238289535498,0.003734710576053368,False,0.0038436283332958674,False
BCDIN3D,0.24273410199555823,3.1191160165855774,0.0021734865377674097,0.003741498107780518,False,0.0038503814589444367,False
PPDPF,-0.3735933702882406,-3.11910584398275,0.0021735569788901453,0.003741498107780518,False,0.0038504202348583574,False
COPS4,-0.22515722838137364,-3.11827000873482,0.0021793520234947464,0.0037511488394703155,False,0.0038603411331269654,False
UBE2A,-0.2887984700665207,-3.1182347528863636,0.0021795967747853967,0.003751245440082837,False,0.00386068843535203,False
CDRT4,-0.38459004434589605,-3.1177867022690573,0.0021827094255221337,0.0037562774615229034,False,0.0038658564472397556,False
SMEK1,-0.1792473170731732,-3.11759330911504,0.0021840542173859312,0.0037582665242843314,False,0.003867979089653049,False
C20orf43,0.2642880709534303,3.117125751635233,0.0021873086265154188,0.0037635409807503144,False,0.0038732236980502125,False
LHX5,0.37615563192904666,3.117051951601879,0.0021878227177676247,0.003764099869214011,False,0.0038738745380424155,False
GK5,-0.26675452328159466,-3.116118927245868,0.00219433182160844,0.0037749720533154884,False,0.0038846192999717776,False
C6orf41,0.4038500221729491,3.1157232922393896,0.002197097318197555,0.003779402678574066,False,0.003889254592016493,False
RNF160,-0.36288430155210705,-3.115622156416805,0.002197804777206933,0.0037802926487038816,False,0.003890333245203755,False
DDIT4L,-0.9839451441241698,-3.115328185030149,0.0021998623449809127,0.0037835044931795736,False,0.003893453923548614,False
TPST2,0.3111207760532171,3.1149960322427153,0.002202189297845322,0.0037871790527715253,False,0.0038973113761425855,False
C20orf108,0.425392394678493,3.1140766422896067,0.002208642127063801,0.0037979477718043937,False,0.003907946346378128,False
HOXC13,0.6241595343680711,3.1134219691896297,0.0022132476781407838,0.0038055383516501615,False,0.003915571183404201,False
DNTT,-0.13134292682926835,-3.112684621788176,0.002218445476253333,0.003814145862042884,False,0.00392432914833027,False
YOD1,0.26013232815964393,3.11204155058022,0.002222987912476585,0.0038216252260911,False,0.003931838290051589,False
MED25,0.19372179600887307,3.1113195588572213,0.0022280980731911597,0.003830079210091848,False,0.0039404373042315624,False
SIL1,0.2541307538802702,3.110499336688438,0.00223391668587724,0.003839749449614578,False,0.003950199091527128,False
PRDM15,0.2634202882483372,3.1099263031020197,0.002237990096393056,0.0038464185504250886,False,0.003957049108275102,False
FAM90A1,-0.7787561197339241,-3.1090361730886387,0.002244331221133969,0.003856983667014452,False,0.0039677302412236,False
RAPGEF5,-0.2844756984478938,-3.108457974837137,0.0022484591038477056,0.003863743730944381,False,0.003974141944627316,False
EXD3,-0.3063852993348153,-3.1084266262405467,0.0022486831089330367,0.003863794797593857,False,0.003974360714749845,False
RPL31P11,0.45843516629711845,3.1076783958679983,0.0022540358096841085,0.003872657464119902,False,0.003983377289162976,False
CPD,0.2699528159645226,3.1075421183407843,0.0022550119820502275,0.003873999938409889,False,0.003985013598014779,False
NRTN,-0.5145036585365839,-3.107355927085992,0.0022563463248207742,0.0038759574468092543,False,0.00398719392449723,False
LOC100216545,0.3788709756097548,3.106397129368448,0.00226322914018664,0.0038874449741658065,False,0.003998198385720106,False
PARD6B,0.401970643015523,3.1061451026285742,0.0022650415583222957,0.0038902220805212447,False,0.004001132795945814,False
HEG1,-0.6467827272727291,-3.1058612398298138,0.0022670845294674538,0.003893394649181283,False,0.004004563246723249,False
GOLPH3,-0.15675835920178116,-3.105003245038313,0.0022732699192718423,0.0039034025386171234,False,0.004015192572189112,False
UNC45A,-0.1888050997782713,-3.1049984430909032,0.0022733045809958025,0.0039034025386171234,False,0.004015192572189112,False
BTN1A1,0.8194048115299339,3.1044223961103845,0.00227746618966261,0.003910210663370485,False,0.004022005493809371,False
UROS,0.24699416851440859,3.1024895902467455,0.002291481157829823,0.0039339335105111955,False,0.004045854967952095,False
HLA-F,-0.592806518847004,-3.102126567611442,0.0022941223547738006,0.00393812786097424,False,0.004050247762037924,False
PCDHGA11,-0.5942496895787142,-3.101457904024196,0.0022989946365499377,0.0039461510734566385,False,0.004058397975624527,False
ICAM5,0.6806387804878056,3.101402150771978,0.0022994013200497826,0.003946508505379307,False,0.0040590255377902715,False
SDHC,-0.21543215077605105,-3.1006882859706577,0.0023046143813084197,0.003955114446071845,False,0.004067594117672993,False
FLJ40852,-0.5446304878048784,-3.100574888748159,0.0023054434801781615,0.003956195917706713,False,0.004068920911999176,False
PDZK1IP1,0.6954370288248324,3.0998131214010463,0.002311020265283288,0.003965423642423533,False,0.004078265006298001,False
COMMD7,0.34505691796008975,3.099644519370034,0.0023122562609489265,0.003967202162150919,False,0.004080083005546885,False
C20orf177,0.45519988913525733,3.09926230316744,0.0023150604939937433,0.003971376513619391,False,0.004084717335076791,False
ID4,-0.692453392461192,-3.099258468095461,0.002315088646974888,0.003971376513619391,False,0.004084717335076791,False
ISCA1P1,-0.22947157427937892,-3.098916339966519,0.0023176014590246723,0.0039753441621203775,False,0.004088696078183231,False
RIMBP3,-0.714686053215078,-3.098796024562533,0.0023184857332108574,0.003976517962601494,False,0.004090165118825303,False
LOC401397,0.2965627050997792,3.098667093056404,0.002319433678981354,0.003977800756631785,False,0.004091746418070412,False
HLA-DRB1,-0.8526076718403512,-3.098070277409775,0.0023238263311758183,0.003984990449952014,False,0.004098857306722873,False
C7orf41,-0.4644175388026621,-3.097539188908704,0.002327741690487491,0.003991360493078524,False,0.004105672056901827,False
SUMF2,0.23907379157427577,3.0959236924345817,0.0023396892016238143,0.0040115009184147595,False,0.004125643981980143,False
CCDC27,-0.06694390243902439,-3.0953942026700867,0.0023436174018422926,0.00401788959227911,False,0.004131927579104537,False
SON,-0.230281796008871,-3.09485386440777,0.002347632372632126,0.004024425911088277,False,0.004138914180766043,False
SLC22A12,0.348180243902439,3.094009005559507,0.002353922826579123,0.0040348615111342025,False,0.004149174186815824,False
CWC15,0.1893644345898,3.0937323589215424,0.0023559860030830724,0.004038049956331385,False,0.004152626274942769,False
C1orf127,-0.6560015299334805,-3.093506739231105,0.002357669868479365,0.004040587786491652,False,0.0041554095177216924,False
GANAB,0.19940847006651374,3.092964925107454,0.002361718131249288,0.004047176947535941,False,0.004162174596782007,False
CETN3,0.2892890022172967,3.0924692596080874,0.0023654272150361224,0.0040531837864400625,False,0.004168248152635869,False
LSMD1,-0.38162230598670277,-3.0902438132992462,0.002382146790294145,0.004081481280139542,False,0.00419640519475514,False
ESD,0.2568777605321504,3.0900612504913845,0.0023835232061998894,0.004083487767203411,False,0.004198736629966815,False
PRUNE,-0.21332933481153127,-3.089673859274393,0.002386446343465613,0.0040881435466018304,False,0.004203419083648654,False
CYP7A1,-0.33124170731707314,-3.088798798291016,0.0023930614931887695,0.00409912264556805,False,0.004214602781670527,False
ZFAND2A,-0.4735487804878016,-3.088443800896717,0.0023957499777875974,0.004103374369844281,False,0.004219150279551145,False
LOC148413,0.20123705099778277,3.0883969163837013,0.00239610525467515,0.004103629452267026,False,0.004219682250771853,False
TGM1,0.627436740576496,3.0882496347150807,0.00239722162819261,0.004105187851534181,False,0.004221367025695276,False
KIAA1210,0.2869437694013303,3.088106572330779,0.0023983064805293292,0.00410669200777396,False,0.004222996072913938,False
MED21,0.2327753880266048,3.087461266505105,0.0024032055241911014,0.004114726496735982,False,0.004231243731260878,False
EPB41,-0.3190510643015525,-3.0865824604301704,0.002409892138196598,0.0041258199855643725,False,0.004241795275275619,False
DLL3,0.802764079822616,3.086094695921067,0.002413610833341178,0.004131830820578118,False,0.004248152196712803,False
GABRP,1.3963469623059876,3.085767434362017,0.0024161088337601973,0.004135751108365385,True,0.0042519826676545875,True
PEA15,0.3275383592017729,3.085019126869145,0.002421829676988355,0.004145186916797265,False,0.004261388522384835,False
RFX4,0.4402686252771621,3.0849072781417606,0.0024226858401959475,0.004146295465058245,False,0.00426280042313016,False
WASH5P,0.34977215077605184,3.0837101266509217,0.002431867158695559,0.004161650648393304,False,0.004278480636107743,False
CRIM1,-0.2814047671840374,-3.0834643543291054,0.0024337560358580644,0.0041645247190766925,False,0.0042815188595063764,False
NWD1,-0.9217537694013278,-3.0830129056494795,0.0024372291672012324,0.004170108960520598,False,0.0042873435489935345,False
SMARCAL1,0.16755148558758393,3.081975349299983,0.002445228772425473,0.004183322528112797,False,0.004300461779660022,False
IFT140,0.32711421286030884,3.0819567267540595,0.0024453725745115537,0.004183322528112797,False,0.004300619312289363,False
ZNF441,-0.32178889135254796,-3.081866701941045,0.0024460678504784053,0.004184152016382595,False,0.004301746680585875,False
NOTCH2,-0.38840598669623105,-3.0817616379004322,0.0024468795078287043,0.0041851804224812455,False,0.0043027924184852444,False
ORMDL2,-0.2782368514412372,-3.0815849345027,0.0024482451662679195,0.004187156142205892,False,0.004305098442664163,False
KCNH6,-0.8600105764966739,-3.0807921749475407,0.002454380710308098,0.0041972886048582975,False,0.00431531333223087,False
KLHL9,-0.2105153658536647,-3.0802022289610425,0.0024589558023154863,0.0042047509923171175,False,0.00432297392863569,False
ARMCX3,0.3982022172949016,3.079904045938722,0.002461271239748443,0.004208348477764362,False,0.004326660926939253,False
SLC44A3,-0.405612727272727,-3.079185855723383,0.002466856371505406,0.004217535476283358,False,0.0043357101501709785,False
GOLGA8A,0.7316216629711718,3.0785014201841374,0.0024721899011565184,0.004226290773171124,False,0.004344602843622669,False
ZBED2,0.941469977827051,3.0782203430962376,0.002474383306371485,0.004229676879302881,False,0.004348264796323441,False
MST1P2,-0.779376430155212,-3.0776926955969315,0.0024785056986951887,0.004236359504078317,False,0.0043547371483809655,False
C4orf10,-0.25076139689578536,-3.0769994747788307,0.0024839313246351026,0.004245268327003978,False,0.004363593243002508,False
LOC643677,0.3745492904656318,3.0762096046336223,0.0024901267703969854,0.0042554911990104706,False,0.004373992500211804,False
TMEM11,-0.25282982261640896,-3.075757324044817,0.0024936807154119943,0.004261198521000029,False,0.004379459107428311,False
CAV2,-0.5638286917960045,-3.0756887322042727,0.0024942201076807785,0.004261754040849526,False,0.004380309396539107,False
PPP1R8,0.18698882483370483,3.075311556387755,0.00249718806818281,0.004266458686593776,False,0.0043853274554168506,False
PIH1D1,0.2140984478935728,3.074158730511882,0.0025062797853821085,0.00428162409517172,False,0.004400124241215442,False
CLN3,-0.30852747228381183,-3.0741160330766775,0.0025066171036445054,0.004281832532226274,False,0.004400619029208888,False
CCDC134,0.33627130820399476,3.074050107664443,0.0025071380099414412,0.004282354513759808,False,0.004401436095464018,False
SLC6A12,-0.8172637694013307,-3.072774209200645,0.0025172391755749405,0.004299238705312508,False,0.004418386834726879,False
KPNA4,0.16851514412416968,3.0726957802001795,0.0025178613153590814,0.004299931986135342,False,0.004419381031234487,False
APOE,-0.9659273835920228,-3.071886909601163,0.00252428599165761,0.0043105337039408284,False,0.004430265486708607,False
HS6ST1,-0.32001762749445284,-3.0715004456808725,0.002527360930514331,0.00431527282469598,False,0.00443497513405856,False
DSCAM,-0.508667095343681,-3.071467526516627,0.002527623014998307,0.00431527282469598,False,0.0044353368938670115,False
EXOSC10,0.17370175166296953,3.0714563212646198,0.0025277122308484676,0.00431527282469598,False,0.004435395303799244,False
SNX3,-0.2067074057649716,-3.0671950953227447,0.002561851655876719,0.004373179732224919,False,0.0044930134839587625,False
PCBP2,0.17557893569845007,3.066713051436647,0.0025657403158054048,0.004379441907168663,False,0.004499534950678486,False
GPR87,0.6101388913525498,3.0666255818478443,0.0025664465192171064,0.004380271363514469,False,0.0045005743705635055,False
CITED4,0.738461330376941,3.0651463463582003,0.0025784166475485474,0.004400323682296229,False,0.004520365951524041,False
B3GAT2,-0.4047990022172936,-3.064706365626873,0.0025819869535136175,0.004406038660075966,False,0.004526325066568901,False
DMTF1,0.2416404212860357,3.0644612516565344,0.0025839779563265925,0.004409057882236546,False,0.004529615116015122,False
FBXO33,-0.19772975609755683,-3.064122765691721,0.0025867297286009125,0.004413374580704045,False,0.004534037980659684,False
LOC728190,0.2614198447893603,3.063716929656975,0.0025900326006547012,0.0044186307222458645,False,0.004539526274942437,False
GGNBP2,-0.14496716186253344,-3.0635098457463723,0.002591719440720699,0.004421129226077589,False,0.004542181624904183,False
BAT3,-0.19645075388026356,-3.0625030065001506,0.002599935301110602,0.0044347639877507965,False,0.004555775092122391,False
DNAJB7,-0.40890682926829225,-3.062402732355119,0.002600754858799213,0.0044357814645746094,False,0.004557110482383897,False
CENPC1,-0.19530115299334927,-3.0618237092845026,0.0026054919807127364,0.004443479891984752,False,0.004565007534596533,False
CTBP2,0.18793126385809167,3.060809669004037,0.002613807277740497,0.004457278797155313,False,0.004578454092033223,False
C7orf54,0.3661272949002219,3.0590159494170592,0.0026285761042252028,0.004482079480813393,False,0.004603316830877914,False
TMEM92,0.7402658536585385,3.058180757608753,0.002635479020268019,0.0044934646155752826,False,0.004614590396170074,False
MYCBPAP,-0.4324776274944575,-3.058139162598826,0.002635823242902719,0.004493666252173714,False,0.004615091216195819,False
TBX5,0.597608536585366,3.0570891232164716,0.0026445266840697617,0.00450811779239631,False,0.004629410272249976,False
ERCC1,0.24946707317072914,3.0561928480748533,0.002651976601321247,0.004520430159464785,False,0.004641632142820132,False
EXTL2,0.32433729490022234,3.05585779734606,0.002654766543549469,0.004524797930370954,False,0.004646207621866729,False
WWOX,0.3818831707317063,3.055341659286331,0.0026590696883549126,0.004531743842001384,False,0.004653327946803583,False
YTHDF2,0.1517235698447923,3.0546694061984976,0.002664684049094714,0.004540923023508704,False,0.004662638538224421,False
ZNF619,-0.2733670509977806,-3.0546325629842506,0.0026649920633837663,0.004541058792263984,False,0.0046630746110051455,False
CASKIN1,-0.610671463414634,-3.0530836466090374,0.002677970986811378,0.004562783500232854,False,0.00468454419627417,False
ISOC2,-0.22097946784922406,-3.05262221292206,0.002681848768377534,0.004568999096780949,False,0.00469101713192933,False
RAB2B,-0.23132682926828885,-3.0516661432958743,0.00268989985389162,0.004582322973645935,False,0.004704581038154093,False
SPTBN1,-0.28086403547672134,-3.0515370647774627,0.002690988534697073,0.0045837849241559476,False,0.0047063813240035435,False
OXER1,-0.7925756097561001,-3.049728825911897,0.002706282488924502,0.004609135981474693,False,0.004731238624497446,False
APOA1BP,0.274298647450113,3.0497226531741184,0.0027063348345994862,0.004609135981474693,False,0.004731238624497446,False
UBA3,0.21707363636363652,3.0488489382489035,0.0027137534915396503,0.0046213748660942815,False,0.004743674024916795,False
DPP4,-0.8593768957871379,-3.0482928577217177,0.002718484903170032,0.004629035813797622,False,0.004751641505829632,False
MUC21,0.5691945454545454,3.04751074189314,0.0027251524191448774,0.004639565779432383,False,0.004762560876368843,False
NUDT16P1,-0.4124799334811504,-3.04749763993413,0.0027252642413814537,0.004639565779432383,False,0.00476265134530322,False
TFDP2,0.2596609534368053,3.047462803126789,0.002725561586194238,0.004639565779432383,False,0.004763031689828376,False
HLA-DMA,-0.6421736807095382,-3.047458068371397,0.0027256020013631285,0.004639565779432383,False,0.004763031689828376,False
SLC25A26,0.22819059866962554,3.047383510408694,0.002726238489977848,0.004639957621581424,False,0.004763934010735369,False
BRD3,0.2403721064301525,3.047376443183292,0.0027262988287916194,0.004639957621581424,False,0.004763934477315586,False
APIP,0.41699968957871825,3.047169182801685,0.002728068932080124,0.00464257289511188,False,0.004766607442268489,False
WNT10B,-0.7145343458980031,-3.0468732233574,0.0027305984063422514,0.004646479892780726,False,0.004770921941804532,False
ZNF776,-0.24234694013303937,-3.0464107924593717,0.002734554993378319,0.004652814438168603,False,0.0047773086574189145,False
ZMYND8,0.3475598226164074,3.0459911619478994,0.0027381499549816563,0.00465853265075885,False,0.004783062270751895,False
LETMD1,0.2408946563192913,3.045390137797852,0.002743306506033651,0.0046669064572704205,False,0.004791436607300796,False
PPFIBP1,0.3582415299334869,3.045205872478887,0.002744889223674752,0.004669199554462389,False,0.004793884227323434,False
ADAMTS10,-0.6794122172948969,-3.0445601914867164,0.002750441848415445,0.004678244700601946,False,0.0048030528779587,False
SLC6A3,0.487117738359202,3.0442757376636087,0.0027528913359423915,0.004682010604454489,False,0.004807012825999106,False
SFRS12IP1,0.2337450332594262,3.0440972733788634,0.0027544291540828798,0.004684225464960341,False,0.004809486318979011,False
HABP4,0.340986873614189,3.0437428590114024,0.002757485475641569,0.004689022116638211,False,0.004814504924160168,False
KCTD19,0.4178192017738359,3.0436721500048387,0.0027580956148384743,0.004689658643321882,False,0.004815252171520569,False
FUCA2,0.176478270509973,3.043388386286912,0.0027605454296098413,0.00469342283992912,False,0.004819210926316483,False
KCNMB3,0.44011439024390153,3.0432806036049422,0.0027614764748126563,0.004694604432774773,False,0.0048206240586088816,False
NICN1,-0.27280155210642754,-3.042182369631487,0.0027709797349179115,0.00471035763640589,False,0.00483636192745846,False
RETN,0.66434822616408,3.0416017168746423,0.0027760164343883366,0.004718516139374432,False,0.004844406463179576,False
FAM116B,-0.4357108425720604,-3.0401689709844666,0.0027884805114130017,0.004739296806296074,False,0.004864710276480027,False
POFUT1,0.4495417294900239,3.040015412151471,0.002789819444482421,0.004741167261358905,False,0.00486661736648881,False
C10orf62,0.20892337028824834,3.039413168161221,0.0027950763456172493,0.004749695230734875,False,0.004874985913761691,False
NLRP4,-0.6649983148558759,-3.038425268037188,0.002803719373401774,0.004763975322867488,False,0.00488920028120268,False
KLRC4,-0.6535150554323728,-3.038136242989708,0.0028062526781400003,0.004767872448540811,False,0.004893295127247462,False
BOLA3,0.2694752549889152,3.0379215710440284,0.0028081356440445874,0.0047706640657026065,False,0.004896255504590989,False
SLC9A10,0.42087430155210637,3.0374126710788225,0.0028126040475697483,0.00477784715930807,False,0.004903723154123716,False
YY1AP1,-0.15659731707316737,-3.0371096541916343,0.0028152678055962535,0.004781963687213247,False,0.004907935767311613,False
FAM69C,-0.8071803769401324,-3.036140744630776,0.002823800908591146,0.004796048225224368,False,0.004921513499514576,False
CYP2A6,-0.3612624833702884,-3.035805763394161,0.00282675660383293,0.00480049699820188,False,0.004926231831195154,False
MEGF11,0.8222474057649667,3.035789177911936,0.0028269030193564747,0.00480049699820188,False,0.004926378733976001,False
CD300LD,0.29436263858093126,3.035531380404914,0.0028291797378318683,0.004803952992337975,False,0.004930070299658311,False
MC2R,0.1794786252771619,3.035267797252723,0.002831509299963088,0.0048074981173367995,False,0.004933755487976463,False
SERINC4,-0.5711822616407982,-3.0346952370539113,0.0028365757136544325,0.004815689023172759,False,0.004942149095846631,False
CCR1,-0.6973971840354753,-3.033517318943235,0.0028470250578795883,0.004833016417076515,False,0.004959810095999361,False
MRAP,-0.6473280266075385,-3.032594008116785,0.002855240576680504,0.004846549107924649,False,0.004973357611479951,False
CIZ1,0.18843749445676217,3.0310689293245967,0.0028688584472946134,0.004869248778812663,False,0.0049960900852969396,False
GSDMD,-0.3445230155210641,-3.0303214347163756,0.002875554888712605,0.004880197992134116,False,0.005007092150326375,False
ZNF330,0.17795993348115324,3.0300277383598178,0.002878189912977092,0.004884253161479259,False,0.005011130274182426,False
KLHL23,0.39880687361419387,3.0299580062931373,0.002878815871396226,0.004884898569492896,False,0.0050121100738793915,False
USP34,-0.2352019512195156,-3.0298094766913892,0.002880149583918451,0.0048867447125148225,False,0.0050143220259284945,False
LENG8,0.4686105986696223,3.029738304660711,0.002880788870698108,0.0048874124101325085,False,0.005015214817944872,False
DICER1,-0.2525423946784926,-3.028446663308437,0.0028924135027210184,0.004906715629839878,False,0.005034789183691206,False
CBR4,-0.2811378492239527,-3.027503409358072,0.002900929989622502,0.004920743321701015,False,0.005048948796159835,False
CRCP,0.2346863636363672,3.027247517304471,0.002903244380322739,0.004924249125072777,False,0.005052422478321582,False
BMS1P4,0.45384203991130967,3.0270502344070542,0.0029050298480621617,0.004926639078455081,False,0.005055418732762539,False
C9orf66,-0.6284828603104211,-3.0270370822364474,0.002905148915022011,0.004926639078455081,False,0.0050554933643522405,False
LAMA3,-0.6762343237250548,-3.0269396519596663,0.002906031094085846,0.0049277149017808,False,0.005056717276695205,False
C6orf217,-0.3180425942350329,-3.026214321648255,0.00291260633826657,0.004938443366792333,False,0.0050676027435254956,False
ZC3H3,0.20741013303769407,3.0259384133155036,0.0029151110931536326,0.0049422689095947395,False,0.005071626925201406,False
CFI,0.6060164745011107,3.0249190007505944,0.002924382768404768,0.004957565434768188,False,0.005086864755446727,False
PRO1768,-0.11452986696230599,-3.023709631883681,0.0029354173646422,0.00497584769269003,False,0.005105387167699302,False
ADAMTS15,-0.9862736141906856,-3.023616798639037,0.002936265983256738,0.004976861979802842,False,0.005106639126651733,False
ALDH3A1,-0.8230762971175158,-3.0235659624017868,0.002936730789495852,0.004977225601730357,False,0.005107335494082874,False
ACTR2,-0.16696139689578082,-3.023179555029621,0.002940266009386799,0.004982792512030275,False,0.0051131472843543345,False
C20orf165,0.6524244345898,3.023113581867405,0.0029408699860825832,0.004983391395128181,False,0.005113861188797377,False
OR5K2,-0.27003718403547655,-3.0226539683518143,0.00294508086895479,0.004990101664897667,False,0.005120781156189588,False
TTC19,-0.31185804878048806,-3.021876397586621,0.0029522174641469522,0.005001767652878722,False,0.005132355345084287,False
CASC4,-0.23073880266075797,-3.0214705674595135,0.002955948525970335,0.0050076623507941094,False,0.005138503768162022,False
ZSCAN21,0.20163738359201755,3.0212914235245885,0.0029575968954187308,0.005010028062963569,False,0.005141031150829341,False
SNAPC5,-0.23207219512195199,-3.021071643254508,0.0029596203318813167,0.005013028663667809,False,0.00514398463223275,False
PLAGL1,-0.6300070066518924,-3.0209717559898306,0.0029605403789343785,0.005014159982615226,False,0.0051453581900287515,False
CARD8,-0.2975024611973378,-3.020440295685998,0.002965440015793542,0.005022030621994905,False,0.005153308973649415,False
SLC25A13,-0.2802810421285997,-3.0202050119591037,0.002967611528048372,0.0050252801820757816,False,0.0051568565992582355,False
LIMS1,0.30478616407982173,3.0197104322706108,0.002972180947721771,0.005032589400369762,False,0.005164344293028797,False
CDK5R1,0.34968716186252813,3.01931115954325,0.002975874555502132,0.0050384145483799506,False,0.005170535585950553,False
SEC61B,0.23262079822616322,3.0189979485501905,0.0029787749798719496,0.00504289589041572,False,0.005175348252903168,False
RAB1A,-0.14639150776053178,-3.018518924033076,0.0029832159240684598,0.0050499842596143565,False,0.005182950436890968,False
PEX7,0.27413250554323554,3.0178500031636935,0.002989427568860022,0.0050600686068532855,False,0.00519283225830979,False
TFAP2C,0.7993329490022187,3.0170088316287056,0.002997255660165398,0.005072887090528448,False,0.00520551799907487,False
SLC38A10,-0.23929463414634178,-3.016642473841668,0.003000670951111032,0.00507823531654711,False,0.005211107174135756,False
MSLN,1.2590176718403567,3.0163799057757115,0.0030031208902376325,0.005081949042218839,True,0.005214482001546942,True
IFRD1,0.3436086474501163,3.0157482752248104,0.0030090219849305475,0.005091109273420035,False,0.005224164507372959,False
TBC1D2,-0.4288849667405792,-3.0157457038618434,0.0030090460300587867,0.005091109273420035,False,0.005224164507372959,False
IFT88,0.28242128603104355,3.0156267002383785,0.0030101590411287177,0.005092559153630524,False,0.005225982455782129,False
GPR135,-0.4564355875831487,-3.015048985682933,0.0030155676525366673,0.00510127542582483,False,0.005235028613387502,False
ING5,0.2713976718403561,3.0149856967682203,0.0030161607123933613,0.00510184469570186,False,0.005235943548708341,False
PTGR2,-0.3482752993348148,-3.0148991100267284,0.003016972262679553,0.005102783414518479,False,0.005237237726984049,False
HIST1H4D,0.37212215077605304,3.0143078622349377,0.0030225192211491506,0.005111730568159976,False,0.005246380027373847,False
APOLD1,0.8490458093126403,3.014000136461441,0.0030254099536122336,0.005116184332269259,False,0.005250965397909144,False
IGFALS,-1.2119139911308219,-3.013770395364793,0.003027569769305589,0.005119401411629984,True,0.005254369033483104,True
PRMT8,-0.34292181818181827,-3.0131709445562636,0.0030332119475206115,0.005128505866378371,False,0.005263469952214932,False
CRAMP1L,0.2659807095343769,3.0125561826452074,0.00303900829647957,0.005137869420393539,False,0.005272605262508823,False
LCN1,0.25380066518847,3.0124305100509723,0.0030401944694579495,0.005139437896473159,False,0.005274432460587019,False
MEA1,0.20563578713968944,3.012136542164603,0.003042970779626806,0.005143693998677288,False,0.005279133590906638,False
OR2L2,-0.07695662971175166,-3.011627025655118,0.0030477883201500172,0.0051513994834968034,False,0.005287028719511264,False
ATP5J2,0.3200593348115266,3.0106053668108146,0.003057469401777692,0.005167323361362536,False,0.005303242567716762,False
RPL23AP7,0.32026381374722934,3.010359380773366,0.0030598045544197117,0.005170830487231884,False,0.005306828657926753,False
ZBTB2,0.17111013303769163,3.0098099989626044,0.003065025784396103,0.005179213847759818,False,0.005315302969729905,False
C7orf43,-0.251416807095346,-3.009405728995958,0.0030688731359849513,0.005185274431209238,False,0.005321625853894356,False
PLEKHB1,0.6951024833702899,3.0093717232174724,0.0030691969644926985,0.005185381023945825,False,0.00532203447923972,False
TMED7,-0.2533672949002188,-3.0090610198820458,0.00307215717222936,0.005189941359507754,False,0.005326738213006191,False
ABCA3,-0.964508048780492,-3.008695145928998,0.0030756463860178137,0.005195394519556295,False,0.005332205167932945,False
C6orf114,-0.42190485587583204,-3.008662197296663,0.0030759607848376597,0.005195484298290007,False,0.005332633658638636,False
HIST2H2AB,0.2839814190687361,3.0072332613622135,0.0030896243310378968,0.0052181196663567435,False,0.005354799657945874,False
FGGY,0.7657420399113111,3.0066306440140123,0.0030954033223018628,0.0052274359604803965,False,0.005364581067589478,False
BEGAIN,-0.6634045676274938,-3.0053743723908584,0.003107482758406648,0.0052473897950609675,False,0.005384809629032685,False
PRPS1L1,0.24556135254988903,3.0050749505508816,0.003110368189464166,0.005251816283229229,False,0.005389103119819672,False
