gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant
SLC1A3,0.26692634316903074,0.9341544595584508,0.3509140996914877,0.41013277171753587,False
FAHD2B,0.1628253368582646,0.9340745168561965,0.35095526997271,0.4101569808202865,False
GPR153,-0.1467249189834483,-0.933778570419457,0.35110770837626026,0.4103112171675712,False
OST4,0.06399656319290692,0.9335758182223292,0.3512121678918771,0.4104093697535922,False
C17orf102,-0.0473642930240491,-0.9332719460852947,0.351368762231846,0.4105684295558315,False
PRSS54,0.02009685314685315,0.9328583869085426,0.3515819529478881,0.41079359886976435,False
KIAA0368,0.051907291488999974,0.9326136585287406,0.35170814975527276,0.41091710288405214,False
LOC148145,-0.04103751492410029,-0.9322246581980994,0.3519088012450243,0.4111275763292587,False
HTA,-0.0365986866791745,-0.931681419493776,0.3521891327465887,0.41143110828929114,False
UQCRB,-0.0733343765990071,-0.9314116369157609,0.35232840341558996,0.411569825709775,False
ZFHX3,-0.11873527204503098,-0.9312439578978322,0.352414982502138,0.41164697926990196,False
SNORA63,0.08928045369264881,0.9310153913582621,0.35253302192835495,0.41176086972291254,False
WFDC6,0.05017701688555346,0.9308434636285684,0.35262182773551537,0.4118406038385905,False
VASN,0.15545780317244073,0.9305315464745131,0.35278297856041857,0.412004818274487,False
CDH4,0.14472731536755934,0.9299824788797696,0.3530667659665786,0.41231222887936986,False
LOC648740,-0.17431474501108646,-0.9291977430847129,0.35347261098020977,0.4127577204525034,False
C21orf121,0.09974393655125363,0.9291652588831579,0.35348941735111905,0.4127577204525034,False
C5orf60,0.06476558928875997,0.928831585953795,0.35366207929425403,0.41293528359246406,False
C14orf183,-0.04034208596281766,-0.9287695320540396,0.35369419552612524,0.41294873465898857,False
