"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
3.36553273110509,7.16834426229508,19.9736562100256,3.81271519181591e-40,1.63073006016626e-37,80.8956122858435,"LRP8"
2.11264016862391,8.25190819672131,19.8988691843241,5.40637137582517e-40,2.26515927236103e-37,80.5488867854276,"TEAD4"
4.6796320084312,6.75046147540984,19.8329834335934,7.35832066291638e-40,3.02132646419347e-37,80.2428335904869,"PRSS22"
-2.57573101475459,1.42497131147541,-19.7685414123958,9.9528608642631e-40,4.00651438320238e-37,79.9429468549652,"GRIK1"
-2.03459027401385,8.98105327868852,-19.7523907245308,1.07363750842398e-39,4.23880347075854e-37,79.8677044594352,"ETFDH"
3.81012887684432,4.87541475409836,19.6838682545197,1.48129890906593e-39,5.73793709492897e-37,79.5481004800201,"PLEKHN1"
2.07380972598615,11.1427614754098,19.6410126981771,1.81216760514671e-39,6.88959276549297e-37,79.3479054606848,"ENC1"
-4.18680072267389,8.29398032786885,-19.6314171293726,1.89590382811453e-39,7.07689192567116e-37,79.3030484138731,"C2orf88"
2.21673848238482,9.09258606557377,19.6234809803533,1.96809206704747e-39,7.21516609580082e-37,79.2659398090445,"PPM1H"
-3.24700852152966,1.58580901639344,-19.5671311678534,2.56671641388603e-39,9.24468210124213e-37,79.0022206833956,"FAM180B"
5.35955055706113,5.35258524590164,19.5433739001419,2.87114189835487e-39,1.01628522712458e-36,78.8909132474585,"WNT2"
2.02643532068654,9.23218114754098,19.5318226701093,3.03202940849516e-39,1.0550434534984e-36,78.8367672060993,"OSBPL3"
-4.25516148750376,7.64627131147541,-19.5148803876249,3.28455453068367e-39,1.12386507524893e-36,78.7573196679985,"CLEC3B"
-4.25304086118639,2.06205,-19.5035965353031,3.46437344337119e-39,1.16596043921984e-36,78.7043857163256,"SLC17A8"
-4.34443134598013,5.85964344262295,-19.4673049916278,4.11265497590254e-39,1.36181946218192e-36,78.5340263238137,"SULT1A2"
-2.87301150255947,1.54747704918033,-19.4490392978833,4.48378310479438e-39,1.46114392287982e-36,78.4482194708604,"ELANE"
1.37677645287564,9.93908196721311,19.3975430962817,5.72175661747084e-39,1.83543223994807e-36,78.2060739215298,"CBFB"
-5.86435943992774,4.39663524590164,-19.3153900773584,8.44794985433344e-39,2.66825246937639e-36,77.8190659865357,"SCGN"
1.86423712737127,8.89393852459016,19.308784837002,8.71712282555632e-39,2.71155350922229e-36,77.7879120985657,"SLC39A10"
1.4430931044866,9.9319606557377,19.26704539127,1.06293557554931e-38,3.21589777205509e-36,77.5909161585499,"C19orf28"
-4.92965284552845,2.38085327868852,-19.2666021180168,1.06517802484046e-38,3.21589777205509e-36,77.5888228542088,"DAO"
-4.12103830171635,2.60729836065574,-19.1484769230635,1.86942527745138e-38,5.56221752841693e-36,77.0300875629688,"ADH1A"
-3.40113285155074,2.13450983606557,-18.987657413726,4.03200146858079e-38,1.18252843071377e-35,76.2665133765568,"MUSK"
-2.45193441734417,1.12928852459016,-18.8899022687262,6.44356339049731e-38,1.86318811840718e-35,75.800739519384,"KHDRBS2"
2.59508187292984,10.5224959016393,18.871198744521,7.04923397705197e-38,2.0100107437344e-35,75.7114823618462,"NFE2L3"
2.19267398373984,9.74088442622951,18.8437887148545,8.04182128165908e-38,2.26162453304741e-35,75.5805944087288,"GTF2IRD1"
-5.96635501355014,3.70607540983607,-18.6858037513153,1.72154965912534e-37,4.77613709484367e-35,74.8242984467606,"SST"
3.09010897320084,10.874856557377,18.6732785804761,1.82888233533397e-37,4.96503756003703e-35,74.764201040827,"SLC7A5"
-7.43317271906052,4.05607049180328,-18.6722480819377,1.83800708505998e-37,4.96503756003703e-35,74.7592556739418,"CLDN8"
-3.08323330322192,1.67623770491803,-18.6510249777251,2.03645353291879e-37,5.42966117283413e-35,74.6573754699404,"SGCG"
2.62391276723878,6.17894016393443,18.6345762425936,2.20496633685333e-37,5.80358447379473e-35,74.5783744002258,"PVT1"
-4.27351460403493,2.95658360655738,-18.5561952149402,3.22207460868129e-37,8.37331540711732e-35,74.2014419659438,"FIGF"
-2.01920526949714,11.1171532786885,-18.5502449733089,3.31630930654079e-37,8.5104787579103e-35,74.1727950786273,"FUCA1"
-1.89512652815417,11.5392114754098,-18.5416084388742,3.458039490541e-37,8.76463589392676e-35,74.1312071703517,"HIGD1A"
-4.13165721168323,2.58261639344262,-18.5361662632593,3.55046056045199e-37,8.88914089098528e-35,74.1049962735283,"MYOT"
-3.58460761818729,2.62343852459016,-18.4107511004808,6.52695813361398e-37,1.61443916244693e-34,73.4999085812835,"HPSE2"
-4.35016591388136,6.04293606557377,-18.3634564690264,8.21583229279515e-37,2.00798853537005e-34,73.2712016650226,"GCNT2"
-6.25709638663053,3.85139098360656,-18.310786702752,1.06192874350174e-36,2.56487024754008e-34,73.0161631701611,"SLC30A10"
3.72822553447757,7.08676557377049,18.2546792730152,1.39630558964684e-36,3.33327369249413e-34,72.744086515623,"CBX2"
-3.11673926528154,1.75760901639344,-18.2307349494669,1.569525250665e-36,3.70371878116695e-34,72.6278523549015,"P2RX2"
-2.55849054501656,10.4487959016393,-18.1584988975153,2.23448447280972e-36,5.21295070758904e-34,72.2767471253662,"ACADS"
-2.20611258657031,1.12586639344262,-18.0564883588283,3.6838865596472e-36,8.49777427747831e-34,71.7797819837794,"SLC30A8"
7.11720397470641,5.97127868852459,17.9681662054706,5.6853847725734e-36,1.29689943756591e-33,71.3484255134893,"CST1"
2.18599485094851,8.11624016393443,17.9014928307294,7.89412543194735e-36,1.78094939689977e-33,71.0221382138496,"SMOX"
-3.54346513098464,2.58829590163934,-17.8117408466065,1.22905881868736e-35,2.74267147257081e-33,70.5820112436705,"CTNND2"
-4.34361204456489,3.14505081967213,-17.8058162248685,1.26555200751078e-35,2.7937400767953e-33,70.5529218156933,"SH2D7"
1.88512137910268,12.3998286885246,17.8013279333464,1.29392145000227e-35,2.8259795072922e-33,70.5308816744468,"S100A11"
1.79260749774164,10.182781147541,17.763238234313,1.56192098658029e-35,3.37539345836773e-33,70.3437354893423,"ECT2"
